# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	
2.443000000000000E+010	-8.054428451786576E+000	-9.638802519665532E+001	
2.444000000000000E+010	-8.026772741894710E+000	-1.191055708091994E+002	
2.445000000000000E+010	-8.015613491009704E+000	-1.427946394315511E+002	
2.446000000000000E+010	-8.086514138462613E+000	-1.656175336453655E+002	
2.447000000000000E+010	-8.204441262154361E+000	1.727978226671343E+002	
2.448000000000000E+010	-8.358586337856742E+000	1.526469544282049E+002	
2.449000000000000E+010	-8.471028315616151E+000	1.334724886411858E+002	
2.450000000000000E+010	-8.473511712270165E+000	1.150557630475758E+002	
2.451000000000000E+010	-8.299835075641955E+000	9.813496727873174E+001	
2.452000000000000E+010	-7.952769376634072E+000	8.112532423634096E+001	
2.453000000000000E+010	-7.498018987471744E+000	6.340171241520540E+001	
2.454000000000000E+010	-6.977673644443518E+000	4.518167927397073E+001	
2.455000000000000E+010	-6.482776032599159E+000	2.581265744252463E+001	
2.456000000000000E+010	-6.139425031679010E+000	6.005122761313388E+000	
2.457000000000000E+010	-6.071449864658773E+000	-1.120373869844261E+001	
2.458000000000000E+010	-6.232551026419066E+000	-2.717394130215635E+001	
2.459000000000000E+010	-6.540972008276058E+000	-4.236523485747164E+001	
2.460000000000000E+010	-6.861412805633597E+000	-5.682789566104393E+001	
2.461000000000000E+010	-7.167521277845888E+000	-7.127852812918678E+001	
2.462000000000000E+010	-7.420092953531733E+000	-8.598338574841972E+001	
2.463000000000000E+010	-7.524744332652484E+000	-1.029672621886939E+002	
2.464000000000000E+010	-7.477416975461270E+000	-1.226491267097298E+002	
2.465000000000000E+010	-7.406166166632422E+000	-1.428342182176106E+002	
2.466000000000000E+010	-7.343676936744044E+000	-1.633157428222036E+002	
2.467000000000000E+010	-7.359188749040868E+000	1.759998976917135E+002	
2.468000000000000E+010	-7.411125578502537E+000	1.556746948469959E+002	
2.469000000000000E+010	-7.443152868907371E+000	1.361190819724234E+002	
2.470000000000000E+010	-7.582640949831388E+000	1.164985217362002E+002	
2.471000000000000E+010	-7.642219408484956E+000	9.743582194215570E+001	
2.472000000000000E+010	-7.612584607594611E+000	7.845814775379380E+001	
2.473000000000000E+010	-7.479611963698431E+000	5.945515520176957E+001	
2.474000000000000E+010	-7.291505459231416E+000	4.018689146833590E+001	
2.475000000000000E+010	-7.023056362302566E+000	2.064966733444080E+001	
2.476000000000000E+010	-6.810272388299521E+000	2.152828113115148E+000	
2.477000000000000E+010	-6.658267792141849E+000	-1.567595742580853E+001	
2.478000000000000E+010	-6.637169118937339E+000	-3.374479981670284E+001	
2.479000000000000E+010	-6.675507117982624E+000	-5.185714205611043E+001	
2.480000000000000E+010	-6.772224493641766E+000	-6.994437954232797E+001	
2.481000000000000E+010	-6.834892485114593E+000	-8.814424557070872E+001	
2.482000000000000E+010	-6.863405971411649E+000	-1.064416384301922E+002	
2.483000000000000E+010	-6.827899003297048E+000	-1.246285043885594E+002	
2.484000000000000E+010	-6.765969531122861E+000	-1.432732055490178E+002	
2.485000000000000E+010	-6.719446023881723E+000	-1.621086796731849E+002	
2.486000000000000E+010	-6.723317921150390E+000	1.783481155302822E+002	
2.487000000000000E+010	-6.800299818268080E+000	1.586516861708459E+002	
2.488000000000000E+010	-6.928598776714863E+000	1.388349284663105E+002	
2.489000000000000E+010	-7.173188339171936E+000	1.183782742891880E+002	
2.490000000000000E+010	-7.341082715445856E+000	9.809172059360587E+001	
2.491000000000000E+010	-7.430855212535303E+000	7.843829808090064E+001	
2.492000000000000E+010	-7.372344653429889E+000	5.927441865955478E+001	
2.493000000000000E+010	-7.170474998157383E+000	4.063911356639211E+001	
2.494000000000000E+010	-6.846001219068399E+000	2.218208477752580E+001	
2.495000000000000E+010	-6.510498154561068E+000	4.822585039516341E+000	
2.496000000000000E+010	-6.277737799441403E+000	-1.100658623684873E+001	
2.497000000000000E+010	-6.156887771753549E+000	-2.740835973766679E+001	
2.498000000000000E+010	-6.171029371226561E+000	-4.410171984024209E+001	
2.499000000000000E+010	-6.293522605501649E+000	-6.091004438918938E+001	
2.500000000000000E+010	-6.492244149171614E+000	-7.759393680801254E+001	
2.501000000000000E+010	-6.686076243809296E+000	-9.455972381047566E+001	
2.502000000000000E+010	-6.806689007603274E+000	-1.114830332169363E+002	
2.503000000000000E+010	-6.768531553950751E+000	-1.286105044862012E+002	
2.504000000000000E+010	-6.570390180413972E+000	-1.460029260033735E+002	
2.505000000000000E+010	-6.276746984137119E+000	-1.639746126705233E+002	
2.506000000000000E+010	-5.960419530947463E+000	1.775657301600499E+002	
2.507000000000000E+010	-5.795036977981133E+000	1.585367143498252E+002	
2.508000000000000E+010	-5.887923342110409E+000	1.374681605798479E+002	
2.509000000000000E+010	-6.263586480185465E+000	1.153440125885668E+002	
2.510000000000000E+010	-6.743292288988342E+000	9.383416322402421E+001	
2.511000000000000E+010	-7.159727855068280E+000	7.304936813742870E+001	
2.512000000000000E+010	-7.445915248212716E+000	5.301459940793840E+001	
2.513000000000000E+010	-7.517628988375024E+000	3.364189973003540E+001	
2.514000000000000E+010	-7.352219061702702E+000	1.545588279469943E+001	
2.515000000000000E+010	-7.080980679761596E+000	-1.706247022745666E+000	
2.516000000000000E+010	-6.709269107207798E+000	-1.893548343951315E+001	
2.517000000000000E+010	-6.371234392738463E+000	-3.671951657169262E+001	
2.518000000000000E+010	-6.075423107854124E+000	-5.490322458506920E+001	
2.519000000000000E+010	-5.933631354465392E+000	-7.319176534366174E+001	
2.520000000000000E+010	-5.921001264792016E+000	-9.110898901689832E+001	
2.521000000000000E+010	-6.079657112156552E+000	-1.073837732198039E+002	
2.522000000000000E+010	-6.232732806180303E+000	-1.230211760542281E+002	
2.523000000000000E+010	-6.259304953158105E+000	-1.380704932557212E+002	
2.524000000000000E+010	-6.124509082012201E+000	-1.528423935544039E+002	
2.525000000000000E+010	-5.854105969516476E+000	-1.674540866062526E+002	
2.526000000000000E+010	-5.480528661914166E+000	1.775570709211924E+002	
2.527000000000000E+010	-5.154790281854115E+000	1.611542560834061E+002	
2.528000000000000E+010	-5.039607133479882E+000	1.415151785250962E+002	
2.529000000000000E+010	-5.103529602993459E+000	1.206144273067577E+002	
2.530000000000000E+010	-5.372835300939836E+000	9.846340747420194E+001	
2.531000000000000E+010	-5.824198659294163E+000	7.635498305561710E+001	
2.532000000000000E+010	-6.340109694153607E+000	5.448486355633096E+001	
2.533000000000000E+010	-6.782445742670618E+000	3.368642989041557E+001	
2.534000000000000E+010	-7.044814770414345E+000	1.218335811611632E+001	
2.535000000000000E+010	-7.053464852658106E+000	-8.852510003600019E+000	
2.536000000000000E+010	-6.864453639369489E+000	-2.821907162179727E+001	
2.537000000000000E+010	-6.580932698529846E+000	-4.713841858124494E+001	
2.538000000000000E+010	-6.288763871342487E+000	-6.566446536556320E+001	
2.539000000000000E+010	-6.057622302785002E+000	-8.401250698029288E+001	
2.540000000000000E+010	-5.945219982455557E+000	-1.018034418274165E+002	
2.541000000000000E+010	-5.978897302977043E+000	-1.190226097248435E+002	
2.542000000000000E+010	-6.061018193657815E+000	-1.359087507438352E+002	
2.543000000000000E+010	-6.136029097606848E+000	-1.525472683844561E+002	
2.544000000000000E+010	-6.177710005139997E+000	-1.691856715595745E+002	
2.545000000000000E+010	-6.167718584821539E+000	1.741734835652804E+002	
2.546000000000000E+010	-6.130020046643500E+000	1.569311734061429E+002	
2.547000000000000E+010	-6.087133972667475E+000	1.383108061138504E+002	
2.548000000000000E+010	-6.065515217108854E+000	1.187787495063326E+002	
2.549000000000000E+010	-6.096691340218889E+000	9.811085473006258E+001	
2.550000000000000E+010	-6.200707242282353E+000	7.688302213105808E+001	
2.551000000000000E+010	-6.415301522663498E+000	5.567918636300746E+001	
2.552000000000000E+010	-6.602992249658700E+000	3.488201159315205E+001	
2.553000000000000E+010	-6.624996632288617E+000	1.360288707021072E+001	
2.554000000000000E+010	-6.518307114946327E+000	-6.832512543326298E+000	
2.555000000000000E+010	-6.298305012806153E+000	-2.563076210290117E+001	
2.556000000000000E+010	-6.021805532651545E+000	-4.334030581083066E+001	
2.557000000000000E+010	-5.754550506030443E+000	-6.037155371024569E+001	
2.558000000000000E+010	-5.546544818063125E+000	-7.733349760750761E+001	
2.559000000000000E+010	-5.457579131037574E+000	-9.395239434451896E+001	
2.560000000000000E+010	-5.504399605842228E+000	-1.103682655246924E+002	
2.561000000000000E+010	-5.617372670762877E+000	-1.272478659173569E+002	
2.562000000000000E+010	-5.843515639101156E+000	-1.445394240810978E+002	
2.563000000000000E+010	-6.121735875028298E+000	-1.619178438557568E+002	
2.564000000000000E+010	-6.439559257388584E+000	-1.796877858021039E+002	
2.565000000000000E+010	-6.706390573192693E+000	1.617957719992239E+002	
2.566000000000000E+010	-6.738074488330264E+000	1.444972220798764E+002	
2.567000000000000E+010	-6.649521906754169E+000	1.264795506653549E+002	
2.568000000000000E+010	-6.510350939248461E+000	1.077321637227516E+002	
2.569000000000000E+010	-6.356704954109553E+000	8.793792736258891E+001	
2.570000000000000E+010	-6.255996463349963E+000	6.746754318101901E+001	
2.571000000000000E+010	-6.210448352615658E+000	4.661075146047161E+001	
2.572000000000000E+010	-6.170979538297047E+000	2.410636760923698E+001	
2.573000000000000E+010	-6.075880062520914E+000	1.930077783181346E+000	
2.574000000000000E+010	-5.931708248399895E+000	-1.855803231223898E+001	
2.575000000000000E+010	-5.752187342252504E+000	-3.734000894929074E+001	
2.576000000000000E+010	-5.550812208358078E+000	-5.499481261254214E+001	
2.577000000000000E+010	-5.361903501099175E+000	-7.181182617539983E+001	
2.578000000000000E+010	-5.236571359946138E+000	-8.814924620922423E+001	
2.579000000000000E+010	-5.169360727044148E+000	-1.040931947177401E+002	
2.580000000000000E+010	-5.190471721348758E+000	-1.202913247409042E+002	
2.581000000000000E+010	-5.344109127127936E+000	-1.362652146990036E+002	
2.582000000000000E+010	-5.581843311603902E+000	-1.521317442008209E+002	
2.583000000000000E+010	-5.812485574411880E+000	-1.676724634357732E+002	
2.584000000000000E+010	-5.988494272185558E+000	1.769085156999313E+002	
2.585000000000000E+010	-6.020895744539765E+000	1.620736830442839E+002	
2.586000000000000E+010	-5.890869984427377E+000	1.470044586700045E+002	
2.587000000000000E+010	-5.683060913793487E+000	1.314345022381430E+002	
2.588000000000000E+010	-5.444195043989861E+000	1.147112992199267E+002	
2.589000000000000E+010	-5.202115347821645E+000	9.638299804923734E+001	
2.590000000000000E+010	-5.106053779395746E+000	7.648019321632523E+001	
2.591000000000000E+010	-5.249260178819530E+000	5.301410858680848E+001	
2.592000000000000E+010	-5.440497163079219E+000	2.620251273587822E+001	
2.593000000000000E+010	-5.613028839971798E+000	6.091117730056506E-001	
2.594000000000000E+010	-5.720790426618526E+000	-2.266958380496617E+001	
2.595000000000000E+010	-5.726428373340842E+000	-4.305963431829446E+001	
2.596000000000000E+010	-5.633728620420166E+000	-6.135838087423402E+001	
2.597000000000000E+010	-5.490121489480971E+000	-7.813644270340518E+001	
2.598000000000000E+010	-5.306995389475020E+000	-9.435428889728546E+001	
2.599000000000000E+010	-5.156054362491714E+000	-1.105285260004854E+002	
2.600000000000000E+010	-5.100100828620363E+000	-1.272854835123117E+002	
2.601000000000000E+010	-5.232117030721557E+000	-1.449315489342713E+002	
2.602000000000000E+010	-5.551979055106431E+000	-1.636323108935254E+002	
2.603000000000000E+010	-6.017840373154995E+000	1.761832911295792E+002	
2.604000000000000E+010	-6.467557616098244E+000	1.558972829625146E+002	
2.605000000000000E+010	-6.865574261899717E+000	1.357837743692675E+002	
2.606000000000000E+010	-7.187883063718715E+000	1.153716211912846E+002	
2.607000000000000E+010	-7.325796982621015E+000	9.500667788209901E+001	
2.608000000000000E+010	-7.252800182280384E+000	7.495991391691011E+001	
2.609000000000000E+010	-6.971325127986839E+000	5.503126213366856E+001	
2.610000000000000E+010	-6.554027997005435E+000	3.575437716474021E+001	
2.611000000000000E+010	-6.043527243370900E+000	1.790250461138810E+001	
2.612000000000000E+010	-5.605343410550876E+000	-1.274227184447283E-002	
2.613000000000000E+010	-5.292439823963427E+000	-1.806215530889066E+001	
2.614000000000000E+010	-5.088521145496704E+000	-3.600946594763210E+001	
2.615000000000000E+010	-5.006705780526866E+000	-5.374723429074724E+001	
2.616000000000000E+010	-4.990553281103860E+000	-7.090546035680657E+001	
2.617000000000000E+010	-4.974609903403042E+000	-8.809079067909809E+001	
2.618000000000000E+010	-4.986806446699436E+000	-1.048726585082497E+002	
2.619000000000000E+010	-5.017680604579303E+000	-1.215563819424860E+002	
2.620000000000000E+010	-5.083473422328972E+000	-1.382258833615106E+002	
2.621000000000000E+010	-5.161448479624142E+000	-1.553179136865959E+002	
2.622000000000000E+010	-5.329173417618275E+000	-1.725097974771101E+002	
2.623000000000000E+010	-5.535405601766694E+000	1.703321342461098E+002	
2.624000000000000E+010	-5.743842182623998E+000	1.536194308309059E+002	
2.625000000000000E+010	-5.969928008427765E+000	1.369410209050536E+002	
2.626000000000000E+010	-6.189780322596182E+000	1.200808751555139E+002	
2.627000000000000E+010	-6.359032013955108E+000	1.030510983083860E+002	
2.628000000000000E+010	-6.458558789106122E+000	8.508675419754228E+001	
2.629000000000000E+010	-6.458564270580903E+000	6.565036846746496E+001	
2.630000000000000E+010	-6.341344391829145E+000	4.468057974398914E+001	
2.631000000000000E+010	-6.133558581702968E+000	2.267607628566431E+001	
2.632000000000000E+010	-5.872233655705727E+000	-7.569352719885129E-003	
2.633000000000000E+010	-5.608454398507955E+000	-2.224397639937044E+001	
2.634000000000000E+010	-5.358312010040966E+000	-4.335211706093264E+001	
2.635000000000000E+010	-5.131620985145199E+000	-6.272658941748560E+001	
2.636000000000000E+010	-4.844514439005374E+000	-8.090759039770047E+001	
2.637000000000000E+010	-4.607737406559247E+000	-9.791652679128306E+001	
2.638000000000000E+010	-4.434033239060286E+000	-1.137556804041864E+002	
2.639000000000000E+010	-4.338328479698197E+000	-1.293342445680634E+002	
2.640000000000000E+010	-4.339482108423041E+000	-1.451014914623144E+002	
2.641000000000000E+010	-4.517536021955030E+000	-1.618858689100238E+002	
2.642000000000000E+010	-4.818038006120003E+000	1.798779384518998E+002	
2.643000000000000E+010	-5.185860374728542E+000	1.601768362446395E+002	
2.644000000000000E+010	-5.617894534299638E+000	1.389019356914180E+002	
2.645000000000000E+010	-6.098463532573050E+000	1.164246570970595E+002	
2.646000000000000E+010	-6.514184053679494E+000	9.317388348679108E+001	
2.647000000000000E+010	-6.744517726472561E+000	7.048940096454322E+001	
2.648000000000000E+010	-6.739831455017217E+000	4.865818030124071E+001	
2.649000000000000E+010	-6.682416449106786E+000	3.163038711130174E+001	
2.650000000000000E+010	-6.565520420536674E+000	1.618892177012542E+001	
2.651000000000000E+010	-6.340232643783914E+000	2.736729059220487E-001	
2.652000000000000E+010	-6.027654234757617E+000	-1.589284412923032E+001	
2.653000000000000E+010	-5.677513572557453E+000	-3.289858969974079E+001	
2.654000000000000E+010	-5.344967733027625E+000	-5.064073393866782E+001	
2.655000000000000E+010	-5.045941040231393E+000	-6.905831271591865E+001	
2.656000000000000E+010	-4.844140313810572E+000	-8.786288032214630E+001	
2.657000000000000E+010	-4.743579234397229E+000	-1.059986457174219E+002	
2.658000000000000E+010	-4.704788301074495E+000	-1.232457621721496E+002	
2.659000000000000E+010	-4.702625072388828E+000	-1.399301832946555E+002	
2.660000000000000E+010	-4.702464510552642E+000	-1.564725179085994E+002	
2.661000000000000E+010	-4.712086702936132E+000	-1.721925381419683E+002	
2.662000000000000E+010	-4.792632276911159E+000	1.706067325731896E+002	
2.663000000000000E+010	-4.890415209025303E+000	1.522604923897580E+002	
2.664000000000000E+010	-5.012716325322562E+000	1.323593172413020E+002	
2.665000000000000E+010	-5.172698729728394E+000	1.112195695900111E+002	
2.666000000000000E+010	-5.352589149327336E+000	8.910051917861900E+001	
2.667000000000000E+010	-5.483387053642935E+000	6.638554347017147E+001	
2.668000000000000E+010	-5.537393033496162E+000	4.496302165688514E+001	
2.669000000000000E+010	-5.548376802211612E+000	2.504901115772821E+001	
2.670000000000000E+010	-5.450922837322747E+000	6.081023479769899E+000	
2.671000000000000E+010	-5.307312419149564E+000	-1.159596839244680E+001	
2.672000000000000E+010	-5.109867329530270E+000	-2.868410418433363E+001	
2.673000000000000E+010	-4.904116646743138E+000	-4.522447311092839E+001	
2.674000000000000E+010	-4.701326045632015E+000	-6.128569031509983E+001	
2.675000000000000E+010	-4.576816560143977E+000	-7.727837174773411E+001	
2.676000000000000E+010	-4.483529386163569E+000	-9.327476262274854E+001	
2.677000000000000E+010	-4.465808825170235E+000	-1.092768223203971E+002	
2.678000000000000E+010	-4.495162947874779E+000	-1.253376249973896E+002	
2.679000000000000E+010	-4.577307833322699E+000	-1.416206170084971E+002	
2.680000000000000E+010	-4.710176421165116E+000	-1.582114157236698E+002	
2.681000000000000E+010	-4.881548858512941E+000	-1.763691196869471E+002	
2.682000000000000E+010	-5.045417926197938E+000	1.645171562834995E+002	
2.683000000000000E+010	-5.200721622394994E+000	1.441268201365772E+002	
2.684000000000000E+010	-5.373777099699027E+000	1.227027141678620E+002	
2.685000000000000E+010	-5.518281473531332E+000	1.010326923370911E+002	
2.686000000000000E+010	-5.637914813517003E+000	7.898078512123112E+001	
2.687000000000000E+010	-5.713149314328688E+000	5.830533595832776E+001	
2.688000000000000E+010	-5.782688332247226E+000	3.908254030285544E+001	
2.689000000000000E+010	-5.763711263203664E+000	2.071117090166166E+001	
2.690000000000000E+010	-5.672008740826170E+000	3.062927912640006E+000	
2.691000000000000E+010	-5.527054697350527E+000	-1.429457002780742E+001	
2.692000000000000E+010	-5.291088922722187E+000	-3.141390025388184E+001	
2.693000000000000E+010	-5.029568123103434E+000	-4.851046995965552E+001	
2.694000000000000E+010	-4.793985534220056E+000	-6.584028414748821E+001	
2.695000000000000E+010	-4.595296268123756E+000	-8.356398505644388E+001	
2.696000000000000E+010	-4.479274983363247E+000	-1.012145011600395E+002	
2.697000000000000E+010	-4.450682137818468E+000	-1.189105458119312E+002	
2.698000000000000E+010	-4.491009657803523E+000	-1.362398631500221E+002	
2.699000000000000E+010	-4.541216457380852E+000	-1.533009093290722E+002	
2.700000000000000E+010	-4.617939033337417E+000	-1.709551260041533E+002	
2.701000000000000E+010	-4.702827864431232E+000	1.711449173050675E+002	
2.702000000000000E+010	-4.739452590691538E+000	1.530510770213530E+002	
2.703000000000000E+010	-4.760545287900206E+000	1.342274654379030E+002	
2.704000000000000E+010	-4.730688348782480E+000	1.144691756004370E+002	
2.705000000000000E+010	-4.750890771929125E+000	9.371695574788670E+001	
2.706000000000000E+010	-4.804436474588909E+000	7.212488529912612E+001	
2.707000000000000E+010	-4.888876794424002E+000	5.065680988325678E+001	
2.708000000000000E+010	-5.044273629468009E+000	2.936828422215953E+001	
2.709000000000000E+010	-5.235758787346852E+000	8.953369224618953E+000	
2.710000000000000E+010	-5.396896654015845E+000	-1.063472323402280E+001	
2.711000000000000E+010	-5.500106629049912E+000	-2.916679503047606E+001	
2.712000000000000E+010	-5.500731202710946E+000	-4.711556075128659E+001	
2.713000000000000E+010	-5.422710567739599E+000	-6.355069162919212E+001	
2.714000000000000E+010	-5.245074815819939E+000	-7.965724150843116E+001	
2.715000000000000E+010	-4.994848411974768E+000	-9.584978184759181E+001	
2.716000000000000E+010	-4.732430013503075E+000	-1.124909017875560E+002	
2.717000000000000E+010	-4.484289371187998E+000	-1.293736737498485E+002	
2.718000000000000E+010	-4.316918645144288E+000	-1.463305216915705E+002	
2.719000000000000E+010	-4.232771351660094E+000	-1.634241456988909E+002	
2.720000000000000E+010	-4.264037517483028E+000	1.796120547842225E+002	
2.721000000000000E+010	-4.276349614144527E+000	1.633115984223643E+002	
2.722000000000000E+010	-4.284392305869563E+000	1.468745041886411E+002	
2.723000000000000E+010	-4.304871126703657E+000	1.302850595807181E+002	
2.724000000000000E+010	-4.350850527656393E+000	1.138316248164179E+002	
2.725000000000000E+010	-4.449651957381202E+000	9.659096692211371E+001	
2.726000000000000E+010	-4.565703226903690E+000	7.775058915303258E+001	
2.727000000000000E+010	-4.739385272412257E+000	5.779262894409895E+001	
2.728000000000000E+010	-4.982227102665714E+000	3.691136837099630E+001	
2.729000000000000E+010	-5.250548975036314E+000	1.549646487494026E+001	
2.730000000000000E+010	-5.513162132276205E+000	-6.064499534070992E+000	
2.731000000000000E+010	-5.672305023039201E+000	-2.753388185444594E+001	
2.732000000000000E+010	-5.715813147922392E+000	-4.781667265419747E+001	
2.733000000000000E+010	-5.562386436492706E+000	-6.707530547199848E+001	
2.734000000000000E+010	-5.323358843182472E+000	-8.546011545469511E+001	
2.735000000000000E+010	-5.008319107865234E+000	-1.031448433013738E+002	
2.736000000000000E+010	-4.682011008870120E+000	-1.203145699613726E+002	
2.737000000000000E+010	-4.363043714935782E+000	-1.370308745254683E+002	
2.738000000000000E+010	-4.147607462437158E+000	-1.533848016390584E+002	
2.739000000000000E+010	-4.047267050037643E+000	-1.698017559597070E+002	
2.740000000000000E+010	-4.053252281491510E+000	1.742837409451001E+002	
2.741000000000000E+010	-4.115719447334546E+000	1.583469103685584E+002	
2.742000000000000E+010	-4.217519437865422E+000	1.425412618930439E+002	
2.743000000000000E+010	-4.339588301266633E+000	1.263863321655707E+002	
2.744000000000000E+010	-4.511500294505048E+000	1.098456429816059E+002	
2.745000000000000E+010	-4.681206952877482E+000	9.173992674526544E+001	
2.746000000000000E+010	-4.889422470268064E+000	7.240235955360306E+001	
2.747000000000000E+010	-5.099399796958412E+000	5.212339492937890E+001	
2.748000000000000E+010	-5.297188091101929E+000	3.086954019225491E+001	
2.749000000000000E+010	-5.492505105692263E+000	8.790385075529155E+000	
2.750000000000000E+010	-5.615181817919115E+000	-1.341780283401894E+001	
2.751000000000000E+010	-5.667858715339052E+000	-3.533861882947024E+001	
2.752000000000000E+010	-5.607629681828573E+000	-5.627924273728351E+001	
2.753000000000000E+010	-5.463284645010388E+000	-7.638720038706056E+001	
2.754000000000000E+010	-5.222911518623230E+000	-9.544689580915843E+001	
2.755000000000000E+010	-4.927509308081671E+000	-1.138129826031435E+002	
2.756000000000000E+010	-4.614404103275839E+000	-1.316769008529835E+002	
2.757000000000000E+010	-4.295951730768162E+000	-1.491959186602887E+002	
2.758000000000000E+010	-4.083483032179650E+000	-1.661365685953372E+002	
2.759000000000000E+010	-3.933370110398304E+000	1.767756827762092E+002	
2.760000000000000E+010	-3.878998028853577E+000	1.596598882693314E+002	
2.761000000000000E+010	-3.876707535945568E+000	1.426566211214092E+002	
2.762000000000000E+010	-3.926110111559181E+000	1.258459615473813E+002	
2.763000000000000E+010	-4.028012739411809E+000	1.090504284115921E+002	
2.764000000000000E+010	-4.152221058229217E+000	9.189608977675114E+001	
2.765000000000000E+010	-4.245762242488770E+000	7.444519405618451E+001	
2.766000000000000E+010	-4.365052169198219E+000	5.663510599851420E+001	
2.767000000000000E+010	-4.458090046920976E+000	3.837543807908311E+001	
2.768000000000000E+010	-4.545328322674958E+000	1.960216244109853E+001	
2.769000000000000E+010	-4.625452857768740E+000	2.645503981953141E-001	
2.770000000000000E+010	-4.712989721293546E+000	-1.933725234558944E+001	
2.771000000000000E+010	-4.779939560445904E+000	-3.927606114327947E+001	
2.772000000000000E+010	-4.880907690316643E+000	-5.908191174936766E+001	
2.773000000000000E+010	-4.915139791027605E+000	-7.853191089589616E+001	
2.774000000000000E+010	-4.942298195483700E+000	-9.754851216643868E+001	
2.775000000000000E+010	-4.896442527555712E+000	-1.161837269883471E+002	
2.776000000000000E+010	-4.810427586184414E+000	-1.346094758844696E+002	
2.777000000000000E+010	-4.686393950111016E+000	-1.522180410305806E+002	
2.778000000000000E+010	-4.558222712478380E+000	-1.694149732783095E+002	
2.779000000000000E+010	-4.441733996646628E+000	1.730505580472454E+002	
2.780000000000000E+010	-4.366124969903455E+000	1.555609703118497E+002	
2.781000000000000E+010	-4.307480551071018E+000	1.375719390941010E+002	
2.782000000000000E+010	-4.285406202992213E+000	1.194187220086103E+002	
2.783000000000000E+010	-4.332229167955876E+000	1.013118399017293E+002	
2.784000000000000E+010	-4.388385708763955E+000	8.350404532537971E+001	
2.785000000000000E+010	-4.469993292329435E+000	6.567515456366310E+001	
2.786000000000000E+010	-4.523960440945954E+000	4.800124814924580E+001	
2.787000000000000E+010	-4.584934148628546E+000	3.032105063049485E+001	
2.788000000000000E+010	-4.636607911504131E+000	1.238539243223767E+001	
2.789000000000000E+010	-4.694617478718514E+000	-5.764140221685827E+000	
2.790000000000000E+010	-4.749250696191168E+000	-2.459999737101192E+001	
2.791000000000000E+010	-4.833504840503744E+000	-4.381615092614600E+001	
2.792000000000000E+010	-4.941354172580015E+000	-6.334826793190744E+001	
2.793000000000000E+010	-5.039063443958772E+000	-8.310551429814181E+001	
2.794000000000000E+010	-5.116748376775117E+000	-1.029428448240980E+002	
2.795000000000000E+010	-5.117447750175727E+000	-1.227176108509081E+002	
2.796000000000000E+010	-5.101131388043776E+000	-1.421873080974198E+002	
2.797000000000000E+010	-5.023432431623935E+000	-1.613610993406179E+002	
2.798000000000000E+010	-4.901232095768110E+000	1.794200677967839E+002	
2.799000000000000E+010	-4.745711590179835E+000	1.603569831926926E+002	
2.800000000000000E+010	-4.563976596733866E+000	1.414094365420999E+002	
2.801000000000000E+010	-4.437813393720886E+000	1.227865343057685E+002	
2.802000000000000E+010	-4.353411520065444E+000	1.045113911713018E+002	
2.803000000000000E+010	-4.341333756458662E+000	8.690249512266026E+001	
2.804000000000000E+010	-4.361928688960697E+000	6.932975951655135E+001	
2.805000000000000E+010	-4.429367745293850E+000	5.210550126348623E+001	
2.806000000000000E+010	-4.478143620555338E+000	3.501773822983163E+001	
2.807000000000000E+010	-4.519820071434500E+000	1.794899697564664E+001	
2.808000000000000E+010	-4.520882606730236E+000	9.054340399176332E-001	
2.809000000000000E+010	-4.502137882864883E+000	-1.661552903764439E+001	
2.810000000000000E+010	-4.464024008466605E+000	-3.440305793341691E+001	
2.811000000000000E+010	-4.421862004161527E+000	-5.254481196387960E+001	
2.812000000000000E+010	-4.408821053502778E+000	-7.104096872901189E+001	
2.813000000000000E+010	-4.416585818515422E+000	-8.970919674151800E+001	
2.814000000000000E+010	-4.466810308331958E+000	-1.080897763859170E+002	
2.815000000000000E+010	-4.545650447843881E+000	-1.269096489898163E+002	
2.816000000000000E+010	-4.601668235581543E+000	-1.458246745898358E+002	
2.817000000000000E+010	-4.645983777263512E+000	-1.644183066795845E+002	
2.818000000000000E+010	-4.676177672971961E+000	1.771152042748578E+002	
2.819000000000000E+010	-4.686515990685365E+000	1.585863713077932E+002	
2.820000000000000E+010	-4.675789527719969E+000	1.400024524795799E+002	
2.821000000000000E+010	-4.633418543587934E+000	1.213197501517501E+002	
2.822000000000000E+010	-4.625053389033315E+000	1.025071203030954E+002	
2.823000000000000E+010	-4.632423545512695E+000	8.377623156166071E+001	
2.824000000000000E+010	-4.656711938590699E+000	6.510131851498149E+001	
2.825000000000000E+010	-4.697278810239062E+000	4.661003071013830E+001	
2.826000000000000E+010	-4.739895051006874E+000	2.853573198921090E+001	
2.827000000000000E+010	-4.794102593435452E+000	1.076478804409441E+001	
2.828000000000000E+010	-4.827025155078689E+000	-6.764846587180983E+000	
2.829000000000000E+010	-4.856601545558809E+000	-2.410657189220956E+001	
2.830000000000000E+010	-4.872790965624833E+000	-4.155692021693245E+001	
2.831000000000000E+010	-4.888054979978013E+000	-5.910672523166098E+001	
2.832000000000000E+010	-4.890031151005871E+000	-7.704381300233368E+001	
2.833000000000000E+010	-4.922973700787390E+000	-9.535532368291263E+001	
2.834000000000000E+010	-4.984132373871201E+000	-1.142138847260105E+002	
2.835000000000000E+010	-5.031913547408759E+000	-1.336790626395346E+002	
